ZCTA,COUNTY,STATE,COUNTYFP
27549,Franklin County,NC,37069
59872,Mineral County,MT,30061
43452,Ottawa County,OH,39123
33598,Hillsborough County,FL,12057
43462,Wood County,OH,39173
59918,Lincoln County,MT,30053
27589,Warren County,NC,37185
57623,Ziebach County,SD,46137
49748,Chippewa County,MI,26033
27592,Wake County,NC,37183
49749,Cheboygan County,MI,26031
29439,Charleston County,SC,45019
57639,Corson County,SD,46031
43469,Sandusky County,OH,39143
61818,Piatt County,IL,17147
57601,Dewey County,SD,46041
29434,Berkeley County,SC,45015
49752,Chippewa County,MI,26033
37356,Marion County,TN,47115
43457,Wood County,OH,39173
43458,Ottawa County,OH,39123
29432,Orangeburg County,SC,45075
27587,Wake County,NC,37183
29435,Colleton County,SC,45029
57622,Ziebach County,SD,46137
58405,Stutsman County,ND,38093
61602,Peoria County,IL,17143
63845,Mississippi County,MO,29133
33460,Palm Beach County,FL,12099
31822,Harris County,GA,13145
43223,Franklin County,OH,39049
29322,Spartanburg County,SC,45083
49663,Wexford County,MI,26165
57424,Spink County,SD,46115
31906,Muscogee County,GA,13215
58436,Dickey County,ND,38021
37221,Davidson County,TN,47037
37228,Davidson County,TN,47037
63873,New Madrid County,MO,29143
63874,New Madrid County,MO,29143
49726,Chippewa County,MI,26033
63961,Butler County,MO,29023
63962,Butler County,MO,29023
58492,Barnes County,ND,38003
37327,Sequatchie County,TN,47153
63964,Wayne County,MO,29223
37328,Lincoln County,TN,47103
53216,Milwaukee County,WI,55079
39862,Calhoun County,GA,13037
61756,Macon County,IL,17115
57551,Bennett County,SD,46007
27555,Johnston County,NC,37101
27556,Vance County,NC,37181
43460,Wood County,OH,39173
43463,Wood County,OH,39173
57426,Brown County,SD,46013
27505,Harnett County,NC,37085
63847,Dunklin County,MO,29069
37208,Davidson County,TN,47037
22401,Fredericksburg city,VA,51630
53147,Walworth County,WI,55127
58415,LaMoure County,ND,38045
57428,Edmunds County,SD,46045
59841,Ravalli County,MT,30081
37302,Hamilton County,TN,47065
58438,Wells County,ND,38103
22469,Westmoreland County,VA,51193
29349,Spartanburg County,SC,45083
57451,Edmunds County,SD,46045
29351,Laurens County,SC,45059
33484,Palm Beach County,FL,12099
58440,McIntosh County,ND,38051
29353,Union County,SC,45087
22560,Essex County,VA,51057
61759,Tazewell County,IL,17179
58494,Burleigh County,ND,38015
33563,Hillsborough County,FL,12057
43402,Wood County,OH,39173
57552,Haakon County,SD,46055
63966,Wayne County,MO,29223
49728,Chippewa County,MI,26033
43408,Ottawa County,OH,39123
33565,Hillsborough County,FL,12057
22572,Richmond County,VA,51159
37330,Franklin County,TN,47051
39885,Terrell County,GA,13273
29407,Charleston County,SC,45019
57621,Corson County,SD,46031
49746,Montmorency County,MI,26119
53405,Racine County,WI,55101
58530,Oliver County,ND,38065
59919,Flathead County,MT,30029
37354,Monroe County,TN,47123
57429,Spink County,SD,46115
27509,Granville County,NC,37077
43224,Franklin County,OH,39049
29324,Spartanburg County,SC,45083
59821,Lake County,MT,30047
22405,Stafford County,VA,51179
33462,Palm Beach County,FL,12099
43227,Franklin County,OH,39049
49665,Osceola County,MI,26133
57430,Marshall County,SD,46091
63851,Pemiscot County,MO,29155
31827,Talbot County,GA,13263
31829,Muscogee County,GA,13215
27511,Wake County,NC,37183
22406,Stafford County,VA,51179
49667,Missaukee County,MI,26113
37209,Davidson County,TN,47037
31907,Muscogee County,GA,13215
33486,Palm Beach County,FL,12099
63878,New Madrid County,MO,29143
59844,Sanders County,MT,30089
53186,Waukesha County,WI,55133
57455,Potter County,SD,46107
63879,Pemiscot County,MO,29155
27525,Franklin County,NC,37069
29409,Charleston County,SC,45019
63967,Wayne County,MO,29223
39886,Randolph County,GA,13243
58497,Stutsman County,ND,38093
61761,McLean County,IL,17113
57562,Jones County,SD,46075
33569,Hillsborough County,FL,12057
57564,Sully County,SD,46119
27565,Granville County,NC,37077
27568,Johnston County,NC,37101
57569,Lyman County,SD,46085
43432,Ottawa County,OH,39123
27560,Wake County,NC,37183
64001,Lafayette County,MO,29107
33566,Hillsborough County,FL,12057
43410,Sandusky County,OH,39143
53218,Milwaukee County,WI,55079
59875,Ravalli County,MT,30081
49730,Antrim County,MI,26009
43412,Lucas County,OH,39095
33602,Hillsborough County,FL,12057
49747,Alcona County,MI,26001
29436,Berkeley County,SC,45015
43467,Wood County,OH,39173
43468,Ottawa County,OH,39123
22630,Warren County,VA,51187
29437,Dorchester County,SC,45035
53406,Racine County,WI,55101
57780,Pennington County,SD,46103
37406,Hamilton County,TN,47065
53559,Dane County,WI,55025
64106,Jackson County,MO,29095
61917,Edgar County,IL,17045
22842,Shenandoah County,VA,51171
61919,Douglas County,IL,17041
58577,McLean County,ND,38055
64120,Jackson County,MO,29095
33711,Pinellas County,FL,12103
22922,Nelson County,VA,51125
64123,Jackson County,MO,29095
61943,Coles County,IL,17029
22973,Greene County,VA,51079
62006,Calhoun County,IL,17013
27858,Pitt County,NC,37147
37642,Hawkins County,TN,47073
22974,Fluvanna County,VA,51065
58645,Billings County,ND,38007
27860,Beaufort County,NC,37013
27861,Martin County,NC,37117
27862,Northampton County,NC,37131
29526,Horry County,SC,45051
27863,Wayne County,NC,37191
64152,Platte County,MO,29165
27864,Edgecombe County,NC,37065
62012,Jersey County,IL,17083
43701,Muskingum County,OH,39119
62894,Jefferson County,IL,17081
34668,Pasco County,FL,12101
28584,Carteret County,NC,37031
65535,Crawford County,MO,29055
24069,Pittsylvania County,VA,51143
64077,Ray County,MO,29177
49782,Charlevoix County,MI,26029
61854,Piatt County,IL,17147
61855,Piatt County,IL,17147
33616,Hillsborough County,FL,12057
57730,Custer County,SD,46033
64078,Cass County,MO,29037
53534,Dane County,WI,55025
37381,Rhea County,TN,47143
43529,Wood County,OH,39173
43531,Williams County,OH,39171
64079,Platte County,MO,29165
58559,McLean County,ND,38055
33703,Pinellas County,FL,12103
43557,Williams County,OH,39171
49829,Delta County,MI,26041
57783,Lawrence County,SD,46081
37408,Hamilton County,TN,47065
43607,Lucas County,OH,39095
64124,Jackson County,MO,29095
29501,Florence County,SC,45041
53578,Sauk County,WI,55111
49660,Manistee County,MI,26101
33603,Hillsborough County,FL,12057
61821,Champaign County,IL,17019
22642,Fauquier County,VA,51061
57632,Campbell County,SD,46021
53504,Lafayette County,WI,55065
22643,Fauquier County,VA,51061
53505,Rock County,WI,55105
57633,Ziebach County,SD,46137
49751,Otsego County,MI,26137
43502,Fulton County,OH,39051
53507,Iowa County,WI,55049
61857,Vermilion County,IL,17183
53536,Rock County,WI,55105
22807,Harrisonburg city,VA,51660
53537,Rock County,WI,55105
49783,Chippewa County,MI,26033
58560,Burleigh County,ND,38015
22810,Shenandoah County,VA,51171
64108,Jackson County,MO,29095
53561,Sauk County,WI,55111
22845,Shenandoah County,VA,51171
22846,Rockingham County,VA,51165
49834,Dickinson County,MI,26043
64125,Jackson County,MO,29095
43608,Lucas County,OH,39095
22932,Albemarle County,VA,51003
58625,Dunn County,ND,38025
43505,Williams County,OH,39171
22646,Clarke County,VA,51043
58533,Grant County,ND,38037
22650,Page County,VA,51139
33604,Hillsborough County,FL,12057
27597,Wake County,NC,37183
22652,Shenandoah County,VA,51171
53510,Lafayette County,WI,55065
64052,Jackson County,MO,29095
61831,Vermilion County,IL,17183
49756,Oscoda County,MI,26135
27603,Wake County,NC,37183
22660,Shenandoah County,VA,51171
57656,Dewey County,SD,46041
57741,Meade County,SD,46093
49788,Chippewa County,MI,26033
43533,Fulton County,OH,39051
49791,Cheboygan County,MI,26031
33618,Hillsborough County,FL,12057
37385,Monroe County,TN,47123
29461,Berkeley County,SC,45015
22812,Rockingham County,VA,51165
61863,Champaign County,IL,17019
33704,Pinellas County,FL,12103
22850,Rockingham County,VA,51165
29485,Dorchester County,SC,45035
22902,Albemarle County,VA,51003
57785,Meade County,SD,46093
57788,Butte County,SD,46019
37412,Hamilton County,TN,47065
61924,Edgar County,IL,17045
57793,Lawrence County,SD,46081
37419,Marion County,TN,47115
58620,Slope County,ND,38087
53562,Dane County,WI,55025
49836,Schoolcraft County,MI,26153
57787,Meade County,SD,46093
29483,Dorchester County,SC,45035
64126,Jackson County,MO,29095
29505,Florence County,SC,45041
37614,Washington County,TN,47179
22936,Albemarle County,VA,51003
43609,Lucas County,OH,39095
27606,Wake County,NC,37183
59929,Lake County,MT,30047
61833,Vermilion County,IL,17183
59933,Lincoln County,MT,30053
64053,Jackson County,MO,29095
57646,Campbell County,SD,46021
22657,Shenandoah County,VA,51171
49760,Mackinac County,MI,26097
61830,Piatt County,IL,17147
57640,Perkins County,SD,46105
37357,Warren County,TN,47177
58538,Sioux County,ND,38085
22655,Frederick County,VA,51069
53540,Richland County,WI,55103
61864,Champaign County,IL,17019
64081,Jackson County,MO,29095
57745,Pennington County,SD,46103
64109,Jackson County,MO,29095
22847,Shenandoah County,VA,51171
37410,Hamilton County,TN,47065
49835,Delta County,MI,26041
43558,Lucas County,OH,39095
61920,Coles County,IL,17029
43610,Lucas County,OH,39095
53581,Richland County,WI,55103
43611,Lucas County,OH,39095
58630,Stark County,ND,38089
53583,Sauk County,WI,55111
49855,Marquette County,MI,26103
53585,Walworth County,WI,55127
61949,Edgar County,IL,17045
33715,,,
22946,Albemarle County,VA,51003
53586,Lafayette County,WI,55065
27837,Pitt County,NC,37147
58634,McKenzie County,ND,38053
64054,Jackson County,MO,29095
22656,Frederick County,VA,51069
37360,Bedford County,TN,47003
57644,Perkins County,SD,46105
49796,Charlevoix County,MI,26029
58562,Grant County,ND,38037
53543,Iowa County,WI,55049
22815,Rockingham County,VA,51165
43540,Fulton County,OH,39051
61870,Vermilion County,IL,17183
57750,Jackson County,SD,46071
22824,Shenandoah County,VA,51171
61873,Champaign County,IL,17019
61880,Champaign County,IL,17019
49808,Marquette County,MI,26103
57761,Meade County,SD,46093
58572,Burleigh County,ND,38015
57747,Fall River County,SD,46047
61878,Champaign County,IL,17019
27703,Durham County,NC,37063
64110,Jackson County,MO,29095
58581,McIntosh County,ND,38051
53563,Rock County,WI,55105
43565,Wood County,OH,39173
43612,Lucas County,OH,39095
22949,Nelson County,VA,51125
22952,Augusta County,VA,51015
27847,Bertie County,NC,37015
49862,Alger County,MI,26003
22960,Orange County,VA,51137
43615,Lucas County,OH,39095
22968,Greene County,VA,51079
49868,Luce County,MI,26095
64131,Jackson County,MO,29095
62001,Madison County,IL,17119
43616,Lucas County,OH,39095
33605,Hillsborough County,FL,12057
59923,Lincoln County,MT,30053
43511,Wood County,OH,39173
49757,Mackinac County,MI,26097
64055,Jackson County,MO,29095
37362,Polk County,TN,47139
27705,Durham County,NC,37063
53544,Iowa County,WI,55049
33620,Hillsborough County,FL,12057
43541,Wood County,OH,39173
33621,Hillsborough County,FL,12057
49799,Cheboygan County,MI,26031
61866,Champaign County,IL,17019
57748,Meade County,SD,46093
64111,Jackson County,MO,29095
22851,Page County,VA,51139
49837,Delta County,MI,26041
43566,Lucas County,OH,39095
64112,Jackson County,MO,29095
58632,Golden Valley County,ND,38033
53587,Lafayette County,WI,55065
22947,Albemarle County,VA,51003
33744,Pinellas County,FL,12103
64130,Jackson County,MO,29095
22948,Madison County,VA,51113
49858,Menominee County,MI,26109
37617,Sullivan County,TN,47163
29510,Williamsburg County,SC,45089
43613,Lucas County,OH,39095
27839,Halifax County,NC,37083
61951,Moultrie County,IL,17139
27840,Martin County,NC,37117
57649,Perkins County,SD,46105
57650,Harding County,SD,46063
29440,Georgetown County,SC,45043
57652,Dewey County,SD,46041
33606,,,
64056,Jackson County,MO,29095
49759,Presque Isle County,MI,26141
64057,Jackson County,MO,29095
53511,Rock County,WI,55105
59925,Flathead County,MT,30029
57658,Corson County,SD,46031
27604,Wake County,NC,37183
59926,Flathead County,MT,30029
22664,Shenandoah County,VA,51171
27605,Wake County,NC,37183
64083,Cass County,MO,29037
33624,Hillsborough County,FL,12057
29464,Charleston County,SC,45019
61871,Champaign County,IL,17019
37388,Coffee County,TN,47031
57791,Meade County,SD,46093
22853,Rockingham County,VA,51165
61925,Macon County,IL,17115
33706,Pinellas County,FL,12103
27808,Beaufort County,NC,37013
64113,Jackson County,MO,29095
57799,Lawrence County,SD,46081
27841,Martin County,NC,37117
53588,Sauk County,WI,55111
27842,Northampton County,NC,37131
29511,Horry County,SC,45051
22958,Nelson County,VA,51125
43614,Lucas County,OH,39095
27844,Halifax County,NC,37083
27845,Northampton County,NC,37131
49863,Menominee County,MI,26109
61953,Douglas County,IL,17041
61955,Edgar County,IL,17045
29512,Marlboro County,SC,45069
58638,Morton County,ND,38059
64058,Jackson County,MO,29095
58541,Mercer County,ND,38057
37365,Grundy County,TN,47061
33607,Hillsborough County,FL,12057
49762,Mackinac County,MI,26097
49764,Emmet County,MI,26047
61832,Vermilion County,IL,17183
53518,Richland County,WI,55103
33609,Hillsborough County,FL,12057
33625,Hillsborough County,FL,12057
37391,Polk County,TN,47139
37394,Warren County,TN,47177
58563,Morton County,ND,38059
37396,Marion County,TN,47115
57751,Pennington County,SD,46103
58623,Bowman County,ND,38011
49840,Schoolcraft County,MI,26153
37415,Hamilton County,TN,47065
58653,Bowman County,ND,38011
68719,Boyd County,NE,31015
61930,Douglas County,IL,17041
61931,Coles County,IL,17029
43567,Fulton County,OH,39051
37416,Hamilton County,TN,47065
64114,Jackson County,MO,29095
29519,Marion County,SC,45067
64133,Jackson County,MO,29095
27850,Halifax County,NC,37083
43617,Lucas County,OH,39095
61957,Shelby County,IL,17173
53590,Dane County,WI,55025
22963,Fluvanna County,VA,51065
27853,Northampton County,NC,37131
64134,Jackson County,MO,29095
27607,Wake County,NC,37183
22709,Madison County,VA,51113
22711,Madison County,VA,51113
59930,Lincoln County,MT,30053
59932,Flathead County,MT,30029
37367,Bledsoe County,TN,47007
22712,Fauquier County,VA,51061
43512,Defiance County,OH,39039
49766,Alpena County,MI,26007
64063,Jackson County,MO,29095
53521,Green County,WI,55045
53522,Green County,WI,55045
22720,Fauquier County,VA,51061
53523,Dane County,WI,55025
58564,Grant County,ND,38037
64085,Ray County,MO,29177
33626,Hillsborough County,FL,12057
61932,Edgar County,IL,17045
33707,Pinellas County,FL,12103
43569,Wood County,OH,39173
64136,Jackson County,MO,29095
33759,Pinellas County,FL,12103
43620,Lucas County,OH,39095
37620,Sullivan County,TN,47163
22732,Madison County,VA,51113
57716,Oglala Lakota County,SD,46102
37377,Sequatchie County,TN,47153
58552,Emmons County,ND,38029
22737,Culpeper County,VA,51047
59936,Flathead County,MT,30029
29450,Berkeley County,SC,45015
64074,Lafayette County,MO,29107
37373,Hamilton County,TN,47065
22727,Madison County,VA,51113
57714,Bennett County,SD,46007
22716,Rappahannock County,VA,51157
61834,Vermilion County,IL,17183
49768,Chippewa County,MI,26033
22718,Culpeper County,VA,51047
59934,Lincoln County,MT,30053
22719,Madison County,VA,51113
64064,Jackson County,MO,29095
58545,Mercer County,ND,38057
29449,Charleston County,SC,45019
64066,Jackson County,MO,29095
58565,McLean County,ND,38055
49801,Dickinson County,MI,26043
58566,Morton County,ND,38059
29466,Charleston County,SC,45019
61874,Champaign County,IL,17019
57752,Oglala Lakota County,SD,46102
29468,Berkeley County,SC,45015
49805,Keweenaw County,MI,26083
37397,Marion County,TN,47115
64086,Jackson County,MO,29095
61876,Vermilion County,IL,17183
27810,Beaufort County,NC,37013
61936,Piatt County,IL,17147
53566,Green County,WI,55045
27813,Wilson County,NC,37195
49841,Marquette County,MI,26103
49847,Menominee County,MI,26109
61937,Moultrie County,IL,17139
53570,Green County,WI,55045
27816,Franklin County,NC,37069
53571,Dane County,WI,55025
64137,Jackson County,MO,29095
22967,Nelson County,VA,51125
29520,Chesterfield County,SC,45025
29525,Marlboro County,SC,45069
58640,Dunn County,ND,38025
37640,Johnson County,TN,47091
27857,Martin County,NC,37117
33761,Pinellas County,FL,12103
22969,Nelson County,VA,51125
58642,Dunn County,ND,38025
61840,Champaign County,IL,17019
22723,Madison County,VA,51113
22724,Culpeper County,VA,51047
22726,Culpeper County,VA,51047
43515,Fulton County,OH,39051
61841,Vermilion County,IL,17183
37374,Marion County,TN,47115
53526,Iowa County,WI,55049
33611,Hillsborough County,FL,12057
29451,Charleston County,SC,45019
58569,Grant County,ND,38037
49806,Alger County,MI,26003
33629,Hillsborough County,FL,12057
57754,Lawrence County,SD,46081
61877,Champaign County,IL,17019
22827,Rockingham County,VA,51165
57758,Meade County,SD,46093
64090,Cass County,MO,29037
27707,Durham County,NC,37063
29471,Dorchester County,SC,45035
22830,Rockingham County,VA,51165
29488,Colleton County,SC,45029
27817,Beaufort County,NC,37013
43604,Lucas County,OH,39095
27823,Halifax County,NC,37083
53576,Rock County,WI,55105
27827,Pitt County,NC,37147
22931,Albemarle County,VA,51003
27829,Pitt County,NC,37147
58626,Dunn County,ND,38025
37615,Washington County,TN,47179
22943,Albemarle County,VA,51003
58627,Billings County,ND,38007
64139,Jackson County,MO,29095
29452,Colleton County,SC,45029
37375,Franklin County,TN,47051
57706,Meade County,SD,46093
43516,Henry County,OH,39069
22730,Madison County,VA,51113
61842,De Witt County,IL,17039
22731,Madison County,VA,51113
27610,Wake County,NC,37183
61843,Champaign County,IL,17019
22733,Culpeper County,VA,51047
49774,Chippewa County,MI,26033
